Name,Ingredients,Level,FoodType,ImageSrc
"Beef with pak choi, mushrooms and noodles","75 g thin rice noodles 115 g quality beef sirloin olive oil 1 teaspoon ground cumin sea salt ½ red onion , finely sliced 1 thumb-sized piece fresh ginger , peeled and finely sliced 1 fresh red chilli , deseeded and finely sliced 1 small handful shiitake and oyster mushrooms , brushed clean and torn up 200 ml organic chicken stock 1 pak choi , quartered",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef tagine,600 g stewing beef 1 onion ½ a bunch of fresh coriander olive oil 1 x 400 g tin of chickpeas 1 x 400 g tin of plum tomatoes 800 ml organic vegetable stock 800 g butternut squash 100 g prunes 2 tablespoons flaked almonds SPICE RUB 1 level tablespoon ras el hanout spice mix 1 level tablespoon ground cumin 1 level tablespoon ground cinnamon 1 level tablespoon ground ginger 1 level tablespoon sweet paprika,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef carpaccio with marinated bean salad,"250 g green or mixed beans , topped but not tailed 1 x 500 g quality beef fillet a few sprigs of fresh thyme olive oil MARINADE 2 small shallots , or ½ a small red onion, peeled and very finely chopped 1 handful of fresh soft herbs (chervil, parsley, yellow inner celery, tarragon) , leaves picked and chopped 1 teaspoon Dijon mustard 1½ tablespoons white wine vinegar extra virgin olive oil",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef & vegetable stir-fry,2 cloves of garlic 5 cm piece of ginger 1-2 fresh red chillies 6 spring onions 1 large red pepper 1 handful of mangetout 1 handful of baby corn 1 bunch of fresh coriander 350 g quality steak 250 g dried medium free-range egg noodles vegetable oil 200 g peanut shoots or beansprouts soy sauce sesame oil ½ a lime 4 cos lettuce leaves,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beef & broccoli stir-fry,200 g purple sprouting broccoli 1 red onion 2 cloves of garlic 5 cm piece of ginger 1 fresh red chilli 1 lime 2 teaspoons coriander seeds 2 x 300 g quality sirloin steaks olive oil 3 tablespoons soy sauce sesame oil,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beautiful smoky barbecued shellfish,"1 clove of garlic , peeled and finely grated 3 lemons , zest and juice of extra virgin olive oil 2 handfuls of fresh flat-leaf parsley , leaves picked and chopped, stalks finely chopped herb branches, such as bay, rosemary or myrtle branches , optional 2 kg shellfish , from sustainable sources, ask your fishmonger 2-4 fresh red chillies , deseeded and sliced",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Beautiful crab cakes,"500 g potatoes , peeled and larger ones halved sea salt freshly ground black pepper olive oil 500 g mixed white and brown crabmeat , 2:1 brown to white, from sustainable sources, ask your fishmonger 2 lemons a few sprigs of fresh flat-leaf parsley ½ fresh red chilli 3 spring onions , trimmed SALSA 1 red pepper , quartered and deseeded 10 cherry tomatoes , on the vine 1 fresh red chilli , halved lengthways and deseeded 1 spring onion , trimmed and finely sliced 3 tablespoons extra virgin olive oil a few sprigs of fresh basil",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Basic pizza,DOUGH (8 PIZZAS) 800 g strong white bread flour 200 g fine ground semolina flour or strong white bread flour 1 level teaspoon fine sea salt 2 x 7 g sachets of dried yeast 1 tablespoon golden caster sugar TOMATO SAUCE (4 PIZZAS) 1 clove of garlic 1 bunch of fresh basil olive oil 1 x 400 g tin of plum tomatoes TOPPING (4 PIZZAS) 85 g mozzarella cheese ,not-too-tricky,bread,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Barbecued Thai-style chicken legs,4 free-range chicken legs 1 bunch of fresh coriander 2 sticks of lemongrass 3 cloves of garlic 5 cm piece of ginger 2 limes 1 fresh green chilli sunflower oil,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Barbecued scallops,"200 g brown or green lentils 1 clove garlic 1 sprig fresh sage sea salt freshly ground black pepper extra virgin olive oil 16 small fresh scallops , from sustainable sources, ask your fishmonger 12 slices higher-welfare pancetta or thinly sliced streaky bacon olive oil 1 small bunch watercress , washed and drained 1 lemon , juice of",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Barbecued chicken,1 orange 1 dried chilli 1½ heaped teaspoons smoked paprika 1½ teaspoons Dijon or English mustard 3 tablespoons runny honey 3 tablespoons ketchup 1 teaspoon olive oil 4 x 120 g skinless higher-welfare chicken breasts,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Awesome spinach & ricotta cannelloni,"2 knobs butter olive oil 2 cloves garlic , peeled and finely sliced 1 large handful fresh marjoram or oregano , roughly chopped ¼ nutmeg , grated 8 large handfuls spinach , thoroughly washed 1 handful fresh basil , stalks chopped, leaves ripped 2 x 400 g good-quality tinned plum tomatoes , chopped sea salt freshly ground black pepper 1 pinch sugar 400 g crumbly ricotta cheese 2 handfuls Parmesan cheese , freshly grated 16 cannelloni tubes 200 g mozzarella , broken up WHITE SAUCE 500 ml crème fraîche 3 anchovies , finely chopped 2 handfuls Parmesan cheese , freshly grated",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Aubergine Parmigiana (Melanzane alla Parmigiana),"3 large firm aubergines olive oil 1 onion ½ a bulb of spring garlic , or 1 clove of regular garlic 1 heaped teaspoon dried oregano 2 x 400 g tins of quality plum tomatoes , or 1kg fresh ripe tomatoes wine vinegar 1 bunch of fresh basil , (30g) 3 large handfuls of Parmesan cheese , (freshly grated) 2 handfuls of dried breadcrumbs a few sprigs of fresh oregano 150 g buffalo mozzarella , (optional)",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Asparagus, mint & lemon risotto","RISOTTO BASE 1 litre organic vegetable or chicken stock 2 tablespoons olive oil 1 large onion , peeled and finely chopped 4-5 sticks celery , trimmed and finely chopped 600 g risotto rice 250 ml vermouth or dry white wine RISOTTO 2 bunches asparagus , woody ends removed and discarded 700 ml organic vegetable or chicken stock 50 g butter 1 small handful Parmesan cheese , freshly grated, plus a block for grating 1 bunch fresh mint , leaves picked and finely chopped 2 lemons , zest and juice of sea salt freshly ground black pepper extra virgin olive oil",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Leftover turkey salad,"2 large handfuls of brown turkey meat 1 large handful of cashew nuts 1 handful of dried cranberries 2 teaspoons Chinese five-spice powder 1 bunch of fresh mint 1 bunch of fresh coriander 4 large handfuls of mixed salad leaves , such as chicory, rocket, spinach, watercress 1 fresh red chilli 1 tablespoon runny honey DRESSING 1 clementine ½ a red onion 1 lime 1 pomegranate extra virgin olive oil 1 tablespoon soy sauce 1 teaspoon sesame oil 5 cm piece of ginger",not-too-tricky,turkey,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Artichoke risotto (Risotto ai carciofi),"6 small violet artichokes 1 lemon 1 x risotto bianco ½ a bunch of fresh mint , (15g) extra virgin olive oil Parmesan cheese , for grating",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Apple and walnut risotto with gorgonzola,"1 basic risotto recipe 700 ml organic vegetable or chicken stock , hot 50 g butter 1 small handful Parmesan cheese , freshly grated, plus a block for grating 175 g gorgonzola cheese , diced 75 g soft goat's cheese , crumbled 2 crunchy eating apples , cored, halved, and finely chopped, tossed in lemon juice 1 small bunch fresh marjoram , leaves picked and chopped sea salt freshly ground black pepper 1 handful walnuts extra virgin olive oil",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Andy the gasman's stew,"700 g potatoes 2 red onions 2 carrots 2 sticks of celery 2 sprigs of fresh rosemary olive oil 1 level teaspoon ground cumin 1 heaped tablespoon smoked paprika 1 orange 800 g lamb or higher-welfare pork stewing steak , (cubed) 1 x 400g tin of chickpeas 2 x 400 g tins of quality plum tomatoes natural yoghurt ½ a bunch of fresh coriander , (15g)",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Aegean kakavia (Beautiful fish stew),"olive oil 2 onions , peeled and roughly chopped 4 sticks celery , trimmed and roughly chopped 5 cloves garlic , peeled and roughly chopped 3 beef tomatoes , roughly chopped 500 g potatoes , peeled and cut into 3-4cm chunks 3 bay leaves 1 litre organic vegetable stock 700 g fresh fish fillets , from sustainable sources, ask your fishmonger, scaled and pin-boned 1 lemon , juice of ½ a bunch fresh flat-leaf parsley , (15g) roughly chopped ½ a bunch fresh dill , (15g) roughly chopped Greek extra virgin olive oil 1 loaf rustic bread , to serve",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
A killer mac 'n' cheese,"10 cloves of garlic 45 g butter 3 heaped tablespoons plain flour 6 bay leaves 1 litre semi-skimmed milk 600 g dried macaroni 8 tomatoes 150 g Cheddar cheese 100 g Parmesan cheese a few sprigs of fresh thyme OPTIONAL 2 splashes of Worcestershire sauce OPTIONAL 1 whole nutmeg , for grating 3 big handfuls of fresh breadcrumbs olive oil",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
A cracking burger,"12 Jacob's cream crackers 8 sprigs of fresh flat-leaf parsley 500 g quality minced beef 2 heaped tablespoons Dijon mustard , optional 1 large free-range egg olive oil 1 cos or round lettuce 3 ripe tomatoes 1 red onion 3-4 gherkins 6 slices of Cheddar cheese , optional 6 quality burger buns",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
A basic risotto recipe,"1.1 litres organic stock , such as chicken, fish, vegetable 1 large onion 2 cloves of garlic ½ a head of celery 90 g Parmesan cheese 2 tablespoons olive oil unsalted butter 400 g risotto rice 2 wine glasses of dry white vermouth (dry Martini or Noilly Prat) or dry white wine",not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
A basic recipe for fresh egg pasta,6 large free-range eggs 600 g Tipo 00 flour,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
12-hour rabbit bolognese,"2 leeks 2 carrots 2 sticks of celery 2 red onions 3 rashers of higher-welfare smoked streaky bacon olive oil 2 fresh bay leaves 2 sprigs of fresh rosemary 1 whole rabbit , skinned, including offal 1 bulb of garlic 20 g dried porcini 2 x 400 g tins of quality plum tomatoes 500 ml light smooth beer/ale 2 tablespoons tomato purée 1 whole nutmeg , for grating ½ a lemon a few sprigs of fresh thyme OPTIONAL SERVING METHOD (FOR 6) 450 g dried pasta Parmesan or Cheddar cheese extra virgin olive oil a few sprigs of fresh thyme",not-too-tricky,game,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
1 steak 2 sauces,"STEAK 4 x 200 g quality sirloin or rib-eye steaks , ideally 2.5cm thick olive oil 1 sprig of fresh rosemary 1 clove garlic PEANUT SAUCE 100 g shelled roasted monkey nuts (skins removed) 50 g sesame seeds 3 cloves of garlic 1 teaspoon dried oregano 1 teaspoon cumin seeds a few sprigs of fresh thyme 1 dried smoked chipotle chilli extra virgin olive oil 1 swig of rum 1 lime 1-2 fresh green chillies MEXICAN SALSA VERDE 1 bunch of fresh coriander , (30g) 1 bunch of fresh mint , (30g) 1 clove of garlic 1-2 fresh red or green chillies 4 spring onions 2 ripe tomatoes 1-2 limes",not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Moqueca baiana,"1 kg monkfish or cod fillets , deboned and portioned ½ lemon , juice of ½ onion , sliced 1½ tomatoes , sliced ½ green pepper , sliced ½ yellow pepper , sliced ½ red pepper , sliced olive oil ½ a bunch of coriander , chopped, plus extra to serve 160 ml coconut cream 1 tbsp paprika 500 g cooked rice , to serve",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Brazilian feijoada,"750 g black beans 1 free-range pigs ear, tail and trotter , (ask your butcher to cut them into 2cm chunks) 2 onions 5 cloves of garlic olive oil 250 g higher-welfare pork belly , (skin on – ask your butcher to cut it into 2cm chunks) 3 fresh bay leaves 1 teaspoon smoked paprika 75 g chunk of higher-welfare smoked streaky bacon 100 g quality fresh smoked chorizo 150 g higher-welfare smoked pork ribs 500 g spring greens toasted cassava flour For the salsa 1 large red onion 5 large ripe tomatoes 1 red or yellow pepper 1 bunch of fresh flat-leaf parsley , (30g) 1 lemon 3 tablespoons extra virgin olive oil 1 tablespoon white wine vinegar",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Tasty fish tacos,"100 g plain wholemeal flour 2 ripe kiwi fruit 4 spring onions 1 fresh jalapeño or green chilli 1 bunch of fresh coriander , (30g) 2 limes Tabasco chipotle sauce ¼ of a small red cabbage , (150g) 1 tablespoon red wine vinegar ½ an orange 1 red or yellow pepper 2 x 120g fillets of firm white fish, such as haddock, skin on, scaled and pin-boned, from sustainable sources olive oil 2 tablespoons natural yoghurt",not-too-tricky,fish,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Delicious squash daal,"8 cloves of garlic 2 fresh red chillies olive oil 3 teaspoons black mustard seeds 1 heaped teaspoon cumin seeds 1 handful of curry leaves 2 onions 1 x 5cm piece of ginger 1 bunch of fresh coriander , (30g) ½ a butternut squash , (600g) 500 g split red lentils 3 tablespoons natural yoghurt 1 lime 2 large free-range eggs 4 uncooked poppadoms 2 handfuls of baby spinach",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken & squash cacciatore,"1 onion 1 leek 4 cloves of garlic 2 rashers of higher-welfare smoked pancetta 2 sprigs of fresh rosemary olive oil 2 fresh bay leaves ½ a butternut squash or sweet potatoes , (600g) 100 g chestnut mushrooms 2 x 400 g tins of plum tomatoes 250 ml Chianti , or other good red wine 4 free-range chicken thighs, bone in 8 black olives (stone in) 200 g seeded wholemeal bread",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Apple & Lancashire cheese pie,"500 g all butter puff pastry 1 vegetable stock cube 300 g waxy potatoes 4 apples, such as Royal Gala, Golden Russet, Cox 2 shallots 200-250 g Lancashire or sharp Cheddar cheese 2 sprigs of fresh thyme 1 large free-range egg",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
All-in-one rice & chicken,olive oil 2 free-range chicken legs 2 free-range chicken thighs 1 onion 1 clove of garlic 2 teaspoons ground coriander 1 heaped teaspoon ground cumin 250 g long-grain rice 150 g Medjool dates 1 tablespoon runny honey a few sprigs of fresh coriander,not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Aubergine daal,"1 large aubergine 2 red onions 4 cloves of garlic 10 cm piece of ginger 4 tablespoons rogan josh curry paste groundnut oil 500 g yellow split peas 1 vegetable stock cube 250 g wholemeal flour , plus extra for dusting 2 tablespoons olive oil 1 mug basmati rice , (320g) 1 fresh red chilli 1 handful of fresh curry leaves 1 teaspoon mustard seeds",not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
